Address,Street Name,Zip Code,City,Canton,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Sunday_Open,Monday_Open,Tuesday_Open,Wednesday_Open,Thursday_Open,Friday_Open,Saturday_Open,Sunday_Close,Monday_Close,Tuesday_Close,Wednesday_Close,Thursday_Close,Friday_Close,Saturday_Close,Brand,Unnamed: 0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Mapped Canton
"Rte des Lacustres, 3960 Sierre, Switzerland",Rte des Lacustres,3960,Sierre,Valais,Switzerland,46.28124070000001,7.512626900000001,4.2,480.0,Coop Supermarché Sierre Rossfeld,ChIJaUms8pofj0cRRXVUAdZK8SY,,800.0,800.0,800.0,800.0,800.0,800.0,,1830.0,1830.0,1830.0,1830.0,2000.0,1700.0,COOP,93.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Austrasse 1, 4153 Kanton Reinach, Switzerland",Austrasse 1,4153,Kanton,Basel-Stadt,Switzerland,47.49375,7.593548099999999,4.2,755.0,Coop Supermarkt Reinach BL,ChIJh5_x7enHkUcRpjcQ4jIy12k,,800.0,800.0,800.0,800.0,800.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,COOP,94.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Irene Zurkinden-Platz, 4053 Basel, Switzerland",Irene Zurkinden-Platz,4053,Basel,Basel-Stadt,Switzerland,47.5374254,7.608575199999998,3.8,22.0,Coop Supermarkt Basel Irene Zurkinden-Platz,ChIJo6A8w125kUcRKC_Fme7tL2s,,700.0,700.0,700.0,700.0,700.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,COOP,95.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Obwaldnerstrasse 4, 4055 Basel, Switzerland",Obwaldnerstrasse 4,4055,Basel,Basel-Stadt,Switzerland,47.5602431,7.567515700000001,4.0,204.0,Coop Supermarkt Basel Helvetiaplatz,ChIJ0a3KYQa5kUcRRNuwJ8MfdWI,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,96.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Vogesenpl. 10, 4056 Basel, Switzerland",Vogesenpl. 10,4056,Basel,Basel-Stadt,Switzerland,47.5708241,7.573168800000001,4.2,601.0,Coop Supermarkt Basel Volta Zentrum,ChIJuVbAAA25kUcRewCJuNrRcRw,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,97.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Centralbahnpl. 4, 4051 Basel, Switzerland",Centralbahnpl. 4,4051,Basel,Basel-Stadt,Switzerland,47.5475421,7.590732199999999,4.1,1223.0,Coop Supermarkt Basel Bahnhof SBB,ChIJI-rVKE64kUcRyyM0XAtNgjM,730.0,600.0,600.0,600.0,600.0,600.0,600.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,COOP,98.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,
"Hardstrasse 95, 4052 Basel, Switzerland",Hardstrasse 95,4052,Basel,Basel-Stadt,Switzerland,47.5496158,7.6066961,4.1,174.0,Coop Supermarkt Basel Hardstrasse,ChIJfbluOki4kUcRdU_RFonOSVU,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,99.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Maulbeerstrasse 31, 4058 Basel, Switzerland",Maulbeerstrasse 31,4058,Basel,Basel-Stadt,Switzerland,47.5672607,7.601070999999999,3.8,143.0,Coop Supermarkt Basel Mattenstrasse,ChIJ77XBvL65kUcR8XfqrKx5a3E,,730.0,730.0,730.0,730.0,730.0,730.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1600.0,COOP,100.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Steinenring 45, 4051 Basel, Switzerland",Steinenring 45,4051,Basel,Basel-Stadt,Switzerland,47.5512107,7.580382799999999,4.2,360.0,Coop Supermarkt Basel Bachletten,ChIJfbluOki4kUcRqSIqPm0kNik,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,101.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Klybeckstrasse 142, 4057 Basel, Switzerland",Klybeckstrasse 142,4057,Basel,Basel-Stadt,Switzerland,47.56907870000001,7.590520100000001,4.2,350.0,Coop Supermarkt Basel Klybeck,ChIJh_lAsaO5kUcRQicJgqKH77U,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,102.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Aeschenvorstadt 75, 4051 Basel, Switzerland",Aeschenvorstadt 75,4051,Basel,Basel-Stadt,Switzerland,47.55178919999999,7.594581199999999,4.2,724.0,Coop Supermarkt Basel Aeschenplatz,ChIJq4G9tUy4kUcRgKCj0d6YY6E,,630.0,630.0,630.0,630.0,630.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,103.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Erlenstrasse 81, 4058 Basel, Switzerland",Erlenstrasse 81,4058,Basel,Basel-Stadt,Switzerland,47.5697173,7.6036642,4.5,281.0,Coop Supermarkt Basel Erlenmatt,ChIJa5OnNh-5kUcRduTJlYur2SQ,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,104.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Holeestrasse 159, 4054 Basel, Switzerland",Holeestrasse 159,4054,Basel,Basel-Stadt,Switzerland,47.5465124,7.565072399999999,4.0,353.0,Coop Supermarkt Basel Neuweilerplatz,ChIJ32CVKfu4kUcR5M2YA0JgSyE,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,105.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Michelbacherstrasse 6/10, 4055 Basel, Switzerland",Michelbacherstrasse 6/10,4055,Basel,Basel-Stadt,Switzerland,47.56601809999999,7.562158599999999,4.1,211.0,Coop Supermarkt Basel Michelbacher,ChIJaSR-Ihe5kUcRDnPy_oKWP7c,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,106.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Hauensteinstrasse 88, 4059 Basel, Switzerland",Hauensteinstrasse 88,4059,Basel,Basel-Stadt,Switzerland,47.534216,7.593167100000001,4.0,88.0,Coop Supermarkt Basel Hauenstein,ChIJfbluOki4kUcRhGwAtWfY5IY,,730.0,730.0,730.0,730.0,730.0,730.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,COOP,107.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Missionsstrasse 53, 4055 Basel, Switzerland",Missionsstrasse 53,4055,Basel,Basel-Stadt,Switzerland,47.5607151,7.575606299999999,4.3,757.0,Coop Supermarkt Basel Spalemärt,ChIJ0a3KYQa5kUcRapsqyAH2dr8,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,108.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"St. Jakobs-Strasse 397, 4052 Basel, Switzerland",St. Jakobs-Strasse 397,4052,Basel,Basel-Stadt,Switzerland,47.5407334,7.6182232,3.7,50.0,Coop Supermarkt Basel St. Jakob-Park,ChIJRdBteii4kUcRilL149En_JE,,900.0,900.0,900.0,900.0,900.0,900.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,109.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Saatlenstrasse 12, 8051 Zürich, Switzerland",Saatlenstrasse 12,8051,Zürich,Zürich,Switzerland,47.40491829999999,8.5716621,4.0,640.0,Coop Supermarkt Zürich Schwamendingen,ChIJ-0XXwWGgmkcRUk9DeQ9cDqo,,630.0,630.0,630.0,630.0,630.0,630.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,COOP,110.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Bäumlihofstrasse 132, 4058 Basel, Switzerland",Bäumlihofstrasse 132,4058,Basel,Basel-Stadt,Switzerland,47.56517220000001,7.6179827,4.0,267.0,Coop Supermarkt Basel Bäumlihof,ChIJAQy8Vdu5kUcRTLLMKqxzPQ0,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,111.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Hutgasse 19, 4001 Basel, Switzerland",Hutgasse 19,4001,Basel,Basel-Stadt,Switzerland,47.5574986,7.587227799999999,4.3,241.0,Coop Supermarkt City Basel Marktplatz Food,ChIJOVyon665kUcR_5udmi7hoWg,,830.0,830.0,830.0,830.0,830.0,830.0,,1900.0,1900.0,1900.0,2000.0,2000.0,1800.0,COOP,112.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Elsässerstrasse 36, 4056 Basel, Switzerland",Elsässerstrasse 36,4056,Basel,Basel-Stadt,Switzerland,47.56916510000001,7.579645,4.1,281.0,Coop Supermarkt Basel Elsässerstrasse,ChIJtaHVtAu5kUcRSkr3Z8OYJ_k,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,113.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Dornacherstrasse 48, 4500 Solothurn, Switzerland",Dornacherstrasse 48,4500,Solothurn,Solothurn,Switzerland,47.2042274,7.5424271,4.0,315.0,Coop Supermarkt Solothurn Bahnhof,ChIJGSL84YPXkUcRFeoD8UP78Yw,700.0,530.0,530.0,530.0,530.0,530.0,700.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,COOP,114.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,
"Schanzenstrasse 6, 4500 Solothurn, Switzerland",Schanzenstrasse 6,4500,Solothurn,Solothurn,Switzerland,47.2071493,7.5340574,4.2,500.0,Coop Supermarkt Solothurn Westring,ChIJtSWDn_jXkUcRNASaK_L6t9s,,800.0,800.0,800.0,800.0,800.0,730.0,,1830.0,1830.0,1830.0,2100.0,1830.0,1800.0,COOP,115.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rossmarktpl. 19, 4500 Solothurn, Switzerland",Rossmarktpl. 19,4500,Solothurn,Solothurn,Switzerland,47.2045994,7.538396199999998,4.1,312.0,Coop Supermarkt Solothurn Rosengarten,ChIJRRkHl_7XkUcR7wIY0t1OQAA,,700.0,700.0,700.0,700.0,700.0,730.0,,1830.0,1830.0,1830.0,2000.0,1830.0,1800.0,COOP,116.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Brunngrabenstrasse 2, 4500 Solothurn, Switzerland",Brunngrabenstrasse 2,4500,Solothurn,Solothurn,Switzerland,47.2078911,7.515937099999998,4.1,221.0,Coop Supermarkt Solothurn Brühl,ChIJ-9UQBQzYkUcRPZOI1e_X2gI,,800.0,800.0,800.0,800.0,800.0,730.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,COOP,117.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Bielstrasse 50, 4500 Solothurn, Switzerland",Bielstrasse 50,4500,Solothurn,Solothurn,Switzerland,47.21054069999999,7.528024100000001,4.3,127.0,Coop Pronto Shop mit Tankstelle Solothurn Bielstrasse,ChIJhSDEzfTZkUcR6GqeMn8Tt2o,600.0,600.0,600.0,600.0,600.0,600.0,600.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,COOP,118.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,
"Weissensteinstrasse 16, 4513 Langendorf, Switzerland",Weissensteinstrasse 16,4513,Langendorf,Solothurn,Switzerland,47.2200679,7.515353399999999,4.1,202.0,Coop Supermarkt Langendorf,ChIJH3C6IRXYkUcRchqD6exBVps,,730.0,730.0,730.0,730.0,730.0,730.0,,1830.0,1830.0,1830.0,1830.0,2000.0,1800.0,COOP,119.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Av. du Chablais 41, 1008 Prilly, Switzerland",Av. du Chablais 41,1008,Prilly,Vaud,Switzerland,46.5246909,6.6026701,3.9,436.0,Coop Supermarché Prilly Malley,ChIJIdWNtM4xjEcRjpbIAQY0uD8,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1800.0,COOP,120.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Chem. de la Bichette 4, 1267 Vich, Switzerland",Chem. de la Bichette 4,1267,Vich,Vaud,Switzerland,46.4242094,6.2544242,4.1,815.0,Coop Supermarché Vich,ChIJv2QsQaBEjEcRxrCrvGMXEh8,,730.0,730.0,730.0,730.0,730.0,730.0,,1930.0,1930.0,1930.0,1930.0,2100.0,1800.0,COOP,121.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Chem. de Saugy 1, 1023 Crissier, Switzerland",Chem. de Saugy 1,1023,Crissier,Vaud,Switzerland,46.5452118,6.5697679,4.3,1714.0,Coop Supermarché Crissier,ChIJGY1j1nMxjEcRuqBQd_wHr7Q,,830.0,830.0,830.0,830.0,830.0,800.0,,1930.0,1930.0,1930.0,1930.0,2100.0,1800.0,COOP,122.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rte de Lausanne 33, 1052 Le Mont-sur-Lausanne, Switzerland",Rte de Lausanne 33,1052,Le,Vaud,Switzerland,46.5540028,6.634909499999999,4.1,395.0,Coop Supermarché Le Mont-sur-Lausanne,ChIJbxorCgcujEcR_zaxlsheCiU,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,123.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rue de la Gare 9, 1373 Chavornay, Switzerland",Rue de la Gare 9,1373,Chavornay,Vaud,Switzerland,46.7097802,6.5692555,4.2,146.0,Coop Supermarché Chavornay,ChIJD2LtG-nLjUcR9sL7CSw32Pw,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,124.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"La Levratte 22, 1260 Nyon, Switzerland",La Levratte 22,1260,Nyon,Vaud,Switzerland,46.3879482,6.228508400000001,4.1,377.0,Coop Supermarché Nyon Levratte,ChIJwZFkCCtDjEcRH0OIwx9cZs8,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,125.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Chem. du Croset 3, 1024 Ecublens, Switzerland",Chem. du Croset 3,1024,Ecublens,Vaud,Switzerland,46.53412660000001,6.5665274,4.2,989.0,Coop Supermarché Ecublens,ChIJEYOGRA4xjEcRdmvH0vG7gwk,,800.0,800.0,800.0,800.0,800.0,800.0,,1930.0,1930.0,1930.0,1930.0,2000.0,1800.0,COOP,126.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rue du Pâquis 2, 1033 Cheseaux-sur-Lausanne, Switzerland",Rue du Pâquis 2,1033,Cheseaux-sur-Lausanne,Vaud,Switzerland,46.5864058,6.604671499999999,3.9,331.0,Coop Supermarché Cheseaux,ChIJj29brUQyjEcRHOQ8nQYZ-6Y,,730.0,730.0,730.0,730.0,730.0,730.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1800.0,COOP,127.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Chem. des Faverges 15, 1006 Lausanne, Switzerland",Chem. des Faverges 15,1006,Lausanne,Vaud,Switzerland,46.51402809999999,6.647179699999999,3.9,141.0,Coop Supermarché Lausanne Chissiez,ChIJqV_hCrMvjEcRD6oPCGeEUYE,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,128.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Av. de Morges 60, 1004 Lausanne, Switzerland",Av. de Morges 60,1004,Lausanne,Vaud,Switzerland,46.526643,6.612506600000001,4.1,465.0,Coop Supermarché Lausanne Prélaz,ChIJQWPElNAxjEcRLAHHzEnRfcg,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,129.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rue Caroline 6, 1003 Lausanne, Switzerland",Rue Caroline 6,1003,Lausanne,Vaud,Switzerland,46.5206955,6.638334400000001,4.1,985.0,Coop Supermarché Lausanne Caroline,ChIJm5uuAi4ujEcRdV7tDLdiYNc,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,130.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Av. de Chailly 9, 1012 Lausanne, Switzerland",Av. de Chailly 9,1012,Lausanne,Vaud,Switzerland,46.5258271,6.652152099999999,3.8,242.0,Coop Supermarché Lausanne Chailly,ChIJn9ZAZEUujEcR1Ngv0d-5bdg,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,131.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Pl. du Marché 1, 1020 Renens, Switzerland",Pl. du Marché 1,1020,Renens,Vaud,Switzerland,46.5383211,6.581687000000001,4.1,563.0,Coop Supermarché Renens Centre,ChIJ13ta6qExjEcR8jXQAg4H2QI,,800.0,800.0,800.0,800.0,800.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,COOP,132.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rue de la Pontaise 14, 1018 Lausanne, Switzerland",Rue de la Pontaise 14,1018,Lausanne,Vaud,Switzerland,46.52939869999999,6.6305631,4.0,263.0,Coop Supermarché Lausanne Pontaise,ChIJL1Nk4SQujEcRrBbdWPU1FB4,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,133.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rte d'Orbe 4, 1040 Echallens, Switzerland",Rte d'Orbe 4,1040,Echallens,Vaud,Switzerland,46.6418928,6.6311981,4.1,441.0,Coop Supermarché Echallens,ChIJo5Hwak_NjUcRlGFU0w7GZRc,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,134.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"En Chamard 31, 1442 Montagny-près-Yverdon, Switzerland",En Chamard 31,1442,Montagny-près-Yverdon,Vaud,Switzerland,46.7900052,6.6205629,4.1,1456.0,Coop Supermarché Montagny-près-Yverdon,ChIJR_ttzonFjUcRodeqQDrCjRo,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1800.0,COOP,135.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Chem. d'Entre-Bois 17, 1018 Lausanne, Switzerland",Chem. d'Entre-Bois 17,1018,Lausanne,Vaud,Switzerland,46.5372957,6.6322216,4.2,270.0,Coop Supermarché Lausanne Entrebois,ChIJL1Nk4SQujEcRsocIoRv9mSQ,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,136.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rue Saint-Laurent 24/30, 1003 Lausanne, Switzerland",Rue Saint-Laurent 24/30,1003,Lausanne,Vaud,Switzerland,46.52274209999999,6.630388799999999,4.1,2769.0,Coop City Lausanne Au Centre,ChIJm5uuAi4ujEcRdh4SZ1ZxLzA,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,137.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Place de la Sallaz 3, 1010 Lausanne, Switzerland",Place de la Sallaz 3,1010,Lausanne,Vaud,Switzerland,46.5327115,6.6465473,4.2,515.0,Coop Supermarché La Sallaz,ChIJpWXD5EAujEcRShheiGG-cNQ,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,138.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Av. de Cour 105, 1007 Lausanne, Switzerland",Av. de Cour 105,1007,Lausanne,Vaud,Switzerland,46.5159613,6.6136314,3.9,174.0,Coop Supermarché Lausanne Cour,ChIJn81ACSswjEcRl0hu3l1tpbg,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,139.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Fronwagpl. 1, 8201 Schaffhausen, Switzerland",Fronwagpl. 1,8201,Schaffhausen,Schaffhausen,Switzerland,47.69634749999999,8.633765,4.2,322.0,Coop Supermarkt Schaffhausen Fronwagplatz,ChIJrx7HUGd_kEcR3u5vLjoYip4,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,140.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Rietstrasse 169, 8200 Schaffhausen, Switzerland",Rietstrasse 169,8200,Schaffhausen,Schaffhausen,Switzerland,47.7039121,8.615565499999997,4.2,170.0,Coop Supermarkt Schaffhausen Riet,ChIJX7NrDhN_kEcRi2PvJFX4YKQ,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,141.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"In Gruben 1, 8200 Schaffhausen, Switzerland",In Gruben 1,8200,Schaffhausen,Schaffhausen,Switzerland,47.70274120000001,8.6459231,4.3,327.0,Coop Supermarkt Schaffhausen Gruben,ChIJEQrnUtiBmkcRE9aikbPizYc,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,142.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Bahnhofstrasse 29, 8200 Schaffhausen, Switzerland",Bahnhofstrasse 29,8200,Schaffhausen,Schaffhausen,Switzerland,47.69814150000001,8.632685999999998,4.3,150.0,Coop Pronto Shop Schaffhausen Bahnhof,ChIJdefwGmd_kEcR_I1n2Ga_Zc4,530.0,530.0,530.0,530.0,530.0,530.0,530.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,COOP,143.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,
"Vordergasse 69, 8200 Schaffhausen, Switzerland",Vordergasse 69,8200,Schaffhausen,Schaffhausen,Switzerland,47.6962488,8.634637,4.2,324.0,Coop City Schaffhausen,ChIJl5gKrGB_kEcRAPHfwFty-Mk,,830.0,830.0,830.0,830.0,830.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,COOP,144.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Stüdliackerstrasse 10, 8207 Schaffhausen, Switzerland",Stüdliackerstrasse 10,8207,Schaffhausen,Schaffhausen,Switzerland,47.72155069999999,8.6660856,4.3,400.0,Coop Supermarkt Schaffhausen Herblingen,ChIJYdcP2zCAmkcRO4OSLcCCcWM,,830.0,830.0,830.0,830.0,830.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,COOP,145.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Milchbuckstrasse 1/5, 8057 Zürich, Switzerland",Milchbuckstrasse 1/5,8057,Zürich,Zürich,Switzerland,47.39567,8.5404066,3.8,441.0,Coop Supermarkt Zürich Milchbuck,ChIJXU7khXAKkEcRyiofAm8qceM,,730.0,730.0,730.0,730.0,730.0,730.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,COOP,146.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Scheffelstrasse 12, 8037 Zürich, Switzerland",Scheffelstrasse 12,8037,Zürich,Zürich,Switzerland,47.3938049,8.529575200000002,3.9,337.0,Coop Supermarkt Zürich Scheffelstrasse,ChIJWcZrL2kKkEcRdFqDH3JcdDE,,700.0,700.0,700.0,700.0,700.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,COOP,147.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Bahnhofbrücke 1, 8001 Zürich, Switzerland",Bahnhofbrücke 1,8001,Zürich,Zürich,Switzerland,47.3764584,8.5423575,4.3,3548.0,Coop Supermarkt Zürich Bahnhofbrücke,ChIJBUuIDAgKkEcR6dqDd_VHtbA,,600.0,600.0,600.0,600.0,600.0,600.0,,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,COOP,148.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Universitätstrasse 101, 8006 Zürich, Switzerland",Universitätstrasse 101,8006,Zürich,Zürich,Switzerland,47.3839569,8.5480604,3.7,120.0,Coop Supermarkt Zürich Rigiplatz,ChIJ6UrCT6CgmkcRc66BhyTAc04,,700.0,700.0,700.0,700.0,700.0,730.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,COOP,149.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Halle, Löwenstrasse, 8001 Zürich, Switzerland",Halle,8001,Zürich,Zürich,Switzerland,47.3778272,8.540286999999998,4.0,1099.0,Coop,ChIJuQHq4AgKkEcRY14U5w5bJfQ,800.0,600.0,600.0,600.0,600.0,600.0,600.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,COOP,150.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,
"Röntgenstrasse 48, 8005 Zürich, Switzerland",Röntgenstrasse 48,8005,Zürich,Zürich,Switzerland,47.38475269999999,8.527192099999997,4.0,221.0,Coop Supermarkt Zürich Josefstrasse,ChIJBw6ifhQKkEcRfijxLgDRXOQ,,700.0,700.0,700.0,700.0,700.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,COOP,151.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
"Giessereistrasse 18, 8005 Zürich, Switzerland",Giessereistrasse 18,8005,Zürich,Zürich,Switzerland,47.3907648,8.5182885,4.1,243.0,Coop Supermarkt Zürich Puls 5,ChIJXWesJkEKkEcRMMVu8fdKVq4,,700.0,700.0,700.0,700.0,700.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,COOP,152.0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,,
